Nom gare;Code Gare;Type jour;Annee;Date;Ligne;Axe;Tranche horaire;Montants;COVID
NEUILLY PORTE MAILLOT;87381020;SAM;2017;2017-04-22;C;C;Avant 6h;19;Avant COVID
MANTES STATION;87381590;JOB;2021;2021-12-07;J;J5;Avant 6h;49;Après COVID
MALESHERBES;87684415;SAM;2019;2019-03-23;D;D;Après 20h;31;Avant COVID
NEUVILLE UNIVERSITE;87334482;JOB;2018;2018-03-27;A;A;De 16h à 20h;746;Avant COVID
PALAISEAU VILLEBON;87758813;JOB;2019;2019-03-21;B;B;De 6h à 10h;1762;Avant COVID
NEUILLY PORTE MAILLOT;87381020;SAM;2017;2017-04-22;C;C;De 10h à 16h;1042;Avant COVID
MANTES STATION;87381590;SAM;2021;2021-12-04;J;J5;Avant 6h;21;Après COVID
MALESHERBES;87684415;SAM;2019;2019-03-23;D;D;De 16h à 20h;115;Avant COVID
NEUVILLE UNIVERSITE;87334482;JOB;2021;2021-10-06;L;L3;De 6h à 10h;620;Après COVID
PANTIN;87113209;DIM;2016;2016-10-02;E;E;Après 20h;952;Avant COVID
NEUILLY PORTE MAILLOT;87381020;SAM;2017;2017-04-22;C;C;De 16h à 20h;1365;Avant COVID
MARCHEZAIS BROUE;87393470;JOB;2018;2018-10-16;N;N;De 10h à 16h;22;Avant COVID
MANTES LA JOLIE;87381509;DIM;2021;2021-10-10;J;J6;De 10h à 16h;507;Après COVID
NEUVILLE UNIVERSITE;87334482;SAM;2014;2014-05-17;A;A;De 16h à 20h;408;Avant COVID
PANTIN;87113209;DIM;2016;2016-10-02;E;E;De 6h à 10h;716;Avant COVID
NEUILLY PORTE MAILLOT;87381020;SAM;2017;2017-04-22;C;C;De 6h à 10h;332;Avant COVID
MARCHEZAIS BROUE;87393470;SAM;2018;2018-10-20;N;N;Après 20h;1;Avant COVID
MANTES LA JOLIE;87381509;DIM;2021;2021-12-05;J;J5;Avant 6h;61;Après COVID
NEZEL AULNAY;87381731;JOB;2018;2018-10-16;N;N;De 6h à 10h;92;Avant COVID
PANTIN;87113209;JOB;2016;2016-10-04;E;E;Avant 6h;264;Avant COVID
NEUVILLE UNIVERSITE;87334482;DIM;2014;2014-05-18;A;A;De 6h à 10h;167;Avant COVID
MAREIL SUR MAULDRE;87381715;DIM;2018;2018-10-14;N;N;Après 20h;7;Avant COVID
MANTES LA JOLIE;87381509;DIM;2021;2021-12-05;J;J5;De 16h à 20h;1008;Après COVID
NEZEL AULNAY;87381731;SAM;2018;2018-10-20;N;N;De 16h à 20h;29;Avant COVID
PARC DE SCEAUX;87758730;JOB;2019;2019-03-21;B;B;Après 20h;53;Avant COVID
NEUVILLE UNIVERSITE;87334482;JOB;2021;2021-10-06;L;L3;Après 20h;11;Après COVID
MAREIL SUR MAULDRE;87381715;JOB;2018;2018-10-16;N;N;Après 20h;3;Avant COVID
MANTES LA JOLIE;87381509;JOB;2018;2018-10-16;N;N;Avant 6h;56;Avant COVID
NEZEL AULNAY;87381731;SAM;2018;2018-10-20;N;N;De 6h à 10h;8;Avant COVID
PARC DE SCEAUX;87758730;JOB;2019;2019-03-28;B;B;De 10h à 16h;103;Avant COVID
NEUVILLE UNIVERSITE;87334482;SAM;2014;2014-05-17;A;A;Avant 6h;22;Avant COVID
MAREUIL SUR OURCQ;87116665;JOB;2019;2019-05-14;P;P;Après 20h;7;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-10-06;J;J6;Avant 6h;118;Après COVID
NOGENT L'ARTAUD CHARLY;87116566;JOB;2019;2019-05-14;P;P;Avant 6h;62;Avant COVID
PARC DES EXPOSITIONS;87271486;DIM;2019;2019-03-17;B;B;De 16h à 20h;335;Avant COVID
NEZEL AULNAY;87381731;DIM;2018;2018-10-14;N;N;De 16h à 20h;19;Avant COVID
MAREUIL SUR OURCQ;87116665;JOB;2019;2019-05-21;P;P;De 16h à 20h;0;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-10-06;J;J6;De 10h à 16h;634;Après COVID
NOGENT L'ARTAUD CHARLY;87116566;SAM;2019;2019-05-11;P;P;De 6h à 10h;78;Avant COVID
PARC DES EXPOSITIONS;87271486;DIM;2019;2019-03-24;B;B;Après 20h;167;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;DIM;2019;2019-05-12;P;P;De 10h à 16h;104;Avant COVID
MAREUIL SUR OURCQ;87116665;SAM;2019;2019-05-11;P;P;Après 20h;2;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-10-06;J;J6;De 16h à 20h;648;Après COVID
NOGENT LE PERREUX;87113746;DIM;2016;2016-10-02;E;E;Après 20h;320;Avant COVID
PARC DES EXPOSITIONS;87271486;JOB;2019;2019-03-28;B;B;Après 20h;440;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;JOB;2019;2019-05-14;P;P;De 10h à 16h;93;Avant COVID
MARLES EN BRIE;87116228;DIM;2019;2019-03-16;P;P;Après 20h;20;Avant COVID
MANTES LA JOLIE;87381509;JOB;2021;2021-12-07;J;J5;De 10h à 16h;1693;Après COVID
NOGENT LE PERREUX;87113746;SAM;2016;2016-10-01;E;E;De 10h à 16h;2518;Avant COVID
PARC DES EXPOSITIONS;87271486;JOB;2019;2019-03-28;B;B;De 10h à 16h;1150;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;JOB;2019;2019-05-14;P;P;De 16h à 20h;48;Avant COVID
MARLES EN BRIE;87116228;DIM;2019;2019-03-16;P;P;De 16h à 20h;69;Avant COVID
MANTES LA JOLIE;87381509;SAM;2018;2018-10-20;N;N;Après 20h;25;Avant COVID
NOINTEL MOURS;87276758;DIM;2021;2021-10-10;H;H;Avant 6h;7;Après COVID
PARC DES EXPOSITIONS;87271486;JOB;2019;2019-03-28;B;B;De 16h à 20h;2867;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;JOB;2019;2019-05-21;P;P;De 16h à 20h;0;Avant COVID
MARLES EN BRIE;87116228;DIM;2019;2019-03-16;P;P;De 6h à 10h;21;Avant COVID
MANTES STATION;87381590;DIM;2021;2021-10-10;J;J6;De 16h à 20h;86;Après COVID
NOINTEL MOURS;87276758;DIM;2021;2021-10-10;H;H;De 10h à 16h;77;Après COVID
PARC DES EXPOSITIONS;87271486;SAM;2019;2019-03-16;B;B;Avant 6h;38;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;SAM;2019;2019-05-11;P;P;De 10h à 16h;94;Avant COVID
MARLES EN BRIE;87116228;JOB;2019;2019-03-13;P;P;Avant 6h;44;Avant COVID
MANTES STATION;87381590;DIM;2021;2021-12-05;J;J5;Après 20h;17;Après COVID
NOISY LE SEC;87113217;JOB;2016;2016-10-04;E;E;Avant 6h;738;Avant COVID
PARIS AUSTERLITZ;87547026;DIM;2017;2017-04-23;C;C;Après 20h;2094;Avant COVID
NOGENT L'ARTAUD CHARLY;87116566;SAM;2019;2019-05-11;P;P;De 16h à 20h;51;Avant COVID
MARLY LE ROI;87382465;JOB;2021;2021-10-06;L;L2;De 6h à 10h;1575;Après COVID
MANTES STATION;87381590;DIM;2021;2021-12-05;J;J5;De 6h à 10h;50;Après COVID
NOISY LE SEC;87113217;SAM;2016;2016-10-01;E;E;De 10h à 16h;7514;Avant COVID
PARIS AUSTERLITZ;87547026;DIM;2017;2017-04-23;C;C;De 10h à 16h;4696;Avant COVID
NOGENT LE PERREUX;87113746;JOB;2016;2016-10-04;E;E;Après 20h;484;Avant COVID
MAROLLES EN HUREPOIX;87545186;DIM;2017;2017-04-23;C;C;Après 20h;32;Avant COVID
MANTES STATION;87381590;JOB;2021;2021-12-07;J;J5;De 16h à 20h;156;Après COVID
NOISY LE SEC;87113217;SAM;2016;2016-10-01;E;E;De 16h à 20h;5622;Avant COVID
PARIS AUSTERLITZ;87547026;DIM;2017;2017-04-23;C;C;De 6h à 10h;1093;Avant COVID
NOGENT LE PERREUX;87113746;SAM;2016;2016-10-01;E;E;De 6h à 10h;645;Avant COVID
MAROLLES EN HUREPOIX;87545186;DIM;2017;2017-04-23;C;C;De 10h à 16h;181;Avant COVID
MARCHEZAIS BROUE;87393470;DIM;2018;2018-10-14;N;N;De 16h à 20h;26;Avant COVID
NOTRE-DAME DES ANGES;87704312;JOB;2021;2021-09-21;T4;T4;De 10h à 16h;371;Après COVID
PARIS AUSTERLITZ;87547026;JOB;2017;2017-04-25;C;C;Avant 6h;114;Avant COVID
NOINTEL MOURS;87276758;DIM;2021;2021-10-10;H;H;De 16h à 20h;54;Après COVID
MAROLLES EN HUREPOIX;87545186;SAM;2017;2017-04-22;C;C;Après 20h;20;Avant COVID
MARCHEZAIS BROUE;87393470;SAM;2018;2018-10-20;N;N;De 16h à 20h;25;Avant COVID
NOTRE-DAME DES ANGES;87704312;JOB;2021;2021-09-21;T4;T4;De 6h à 10h;224;Après COVID
PARIS AUSTERLITZ;87547026;SAM;2017;2017-04-22;C;C;Avant 6h;100;Avant COVID
NOINTEL MOURS;87276758;JOB;2021;2021-10-06;H;H;De 16h à 20h;89;Après COVID
MAROLLES EN HUREPOIX;87545186;SAM;2017;2017-04-22;C;C;De 10h à 16h;250;Avant COVID
MARCHEZAIS BROUE;87393470;SAM;2018;2018-10-20;N;N;De 6h à 10h;5;Avant COVID
NOTRE-DAME DES ANGES;87704312;SAM;2021;2021-09-11;T4;T4;Avant 6h;3;Après COVID
PARIS EST;87113001;DIM;2019;2019-03-16;P;P;Avant 6h;60;Avant COVID
NOINTEL MOURS;87276758;JOB;2021;2021-10-06;H;H;De 6h à 10h;397;Après COVID
MASSY PALAISEAU;87393579;DIM;2017;2017-04-23;C;C;De 16h à 20h;747;Avant COVID
MAREIL SUR MAULDRE;87381715;SAM;2018;2018-10-20;N;N;De 10h à 16h;15;Avant COVID
NOTRE-DAME DES ANGES;87704312;SAM;2021;2021-09-18;T4;T4;Avant 6h;0;Après COVID
PARIS EST;87113001;JOB;2019;2019-05-14;P;P;Avant 6h;89;Avant COVID
NOINTEL MOURS;87276758;SAM;2021;2021-10-09;H;H;Avant 6h;11;Après COVID
MASSY PALAISEAU;87393579;JOB;2017;2017-04-25;C;C;De 10h à 16h;1548;Avant COVID
MAREUIL SUR OURCQ;87116665;DIM;2019;2019-05-19;P;P;De 6h à 10h;3;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;DIM;2019;2019-03-24;D;D;De 10h à 16h;629;Avant COVID
PARIS EST;87113001;JOB;2019;2019-05-16;P;P;De 6h à 10h;375;Avant COVID
NOISY LE SEC;87113217;DIM;2016;2016-10-02;E;E;De 16h à 20h;4272;Avant COVID
MASSY PALAISEAU;87393579;JOB;2017;2017-04-25;C;C;De 6h à 10h;2490;Avant COVID
MAREUIL SUR OURCQ;87116665;JOB;2019;2019-05-14;P;P;De 6h à 10h;102;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;JOB;2019;2019-03-26;D;D;De 16h à 20h;1132;Avant COVID
PARIS EST;87113001;JOB;2019;2019-05-21;P;P;De 16h à 20h;1364;Avant COVID
NOISY LE SEC;87113217;DIM;2016;2016-10-02;E;E;De 6h à 10h;1964;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-03-21;B;B;De 10h à 16h;3159;Avant COVID
MAREUIL SUR OURCQ;87116665;SAM;2019;2019-05-11;P;P;De 10h à 16h;19;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;SAM;2019;2019-03-23;D;D;De 6h à 10h;514;Avant COVID
PARIS EST;87113001;SAM;2019;2019-03-15;P;P;De 16h à 20h;5950;Avant COVID
NOISY LE SEC;87113217;SAM;2016;2016-10-01;E;E;Après 20h;2313;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-03-28;B;B;De 6h à 10h;2905;Avant COVID
MAREUIL SUR OURCQ;87116665;SAM;2019;2019-05-11;P;P;De 16h à 20h;1;Avant COVID
ORGERUS BEHOUST;87393447;DIM;2018;2018-10-14;N;N;Après 20h;11;Avant COVID
PARIS GARE DE LYON;87686030;DIM;2017;2017-03-12;R;R;De 6h à 10h;1189;Avant COVID
NOTRE-DAME DES ANGES;87704312;DIM;2021;2021-09-12;T4;T4;De 10h à 16h;210;Après COVID
MASSY PALAISEAU;87393579;SAM;2017;2017-04-22;C;C;Après 20h;333;Avant COVID
MARLES EN BRIE;87116228;JOB;2019;2019-03-13;P;P;De 10h à 16h;97;Avant COVID
ORGERUS BEHOUST;87393447;DIM;2018;2018-10-14;N;N;De 16h à 20h;65;Avant COVID
PARIS GARE DE LYON;87686030;DIM;2019;2019-03-24;D;D;Après 20h;9192;Avant COVID
NOTRE-DAME DES ANGES;87704312;DIM;2021;2021-09-12;T4;T4;De 6h à 10h;60;Après COVID
MASSY VERRIERES;87383281;DIM;2017;2017-04-23;C;C;De 16h à 20h;49;Avant COVID
MARLES EN BRIE;87116228;JOB;2019;2019-03-13;P;P;De 16h à 20h;81;Avant COVID
ORGERUS BEHOUST;87393447;JOB;2018;2018-10-16;N;N;Avant 6h;11;Avant COVID
PARIS GARE DE LYON;87686030;DIM;2019;2019-03-24;D;D;De 10h à 16h;18753;Avant COVID
NOTRE-DAME DES ANGES;87704312;JOB;2021;2021-09-21;T4;T4;Après 20h;56;Après COVID
MASSY VERRIERES;87383281;DIM;2017;2017-04-23;C;C;De 6h à 10h;36;Avant COVID
MARLES EN BRIE;87116228;JOB;2019;2019-03-13;P;P;De 6h à 10h;590;Avant COVID
ORLY VILLE;87546200;DIM;2017;2017-04-23;C;C;De 16h à 20h;359;Avant COVID
PARIS GARE DE LYON;87686030;DIM;2019;2019-03-24;D;D;De 16h à 20h;16539;Avant COVID
NOTRE-DAME DES ANGES;87704312;SAM;2021;2021-09-11;T4;T4;Après 20h;60;Après COVID
MASSY VERRIERES;87383281;JOB;2019;2019-03-21;B;B;Après 20h;100;Avant COVID
MARLY LE ROI;87382465;DIM;2021;2021-10-10;L;L2;Avant 6h;13;Après COVID
ORLY VILLE;87546200;JOB;2017;2017-04-25;C;C;De 6h à 10h;1548;Avant COVID
PARIS GARE DE LYON;87686030;JOB;2017;2017-03-07;R;R;Après 20h;3101;Avant COVID
NOTRE-DAME DES ANGES;87704312;SAM;2021;2021-09-11;T4;T4;De 10h à 16h;289;Après COVID
MASSY VERRIERES;87383281;JOB;2019;2019-03-21;B;B;De 10h à 16h;454;Avant COVID
MARLY LE ROI;87382465;JOB;2021;2021-10-06;L;L2;Avant 6h;56;Après COVID
ORMOY VILLERS;87271585;DIM;2021;2021-10-10;K;K;De 10h à 16h;4;Après COVID
PARIS GARE DE LYON;87686030;JOB;2017;2017-03-07;R;R;De 16h à 20h;18232;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;DIM;2019;2019-03-24;D;D;Après 20h;132;Avant COVID
MAURECOURT;87381483;DIM;2021;2021-10-10;J;J6;De 16h à 20h;111;Après COVID
MAROLLES EN HUREPOIX;87545186;DIM;2017;2017-04-23;C;C;De 16h à 20h;137;Avant COVID
ORMOY VILLERS;87271585;DIM;2021;2021-10-10;K;K;De 16h à 20h;6;Après COVID
PARIS GARE DE LYON;87686030;JOB;2019;2019-03-26;D;D;De 10h à 16h;17505;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;DIM;2019;2019-03-24;D;D;Avant 6h;17;Avant COVID
MAURECOURT;87381483;DIM;2021;2021-10-10;J;J6;De 6h à 10h;52;Après COVID
MAROLLES EN HUREPOIX;87545186;DIM;2017;2017-04-23;C;C;De 6h à 10h;63;Avant COVID
ORMOY VILLERS;87271585;JOB;2021;2021-10-06;K;K;De 16h à 20h;6;Après COVID
PARIS GARE DE LYON;87686030;SAM;2017;2017-03-11;R;R;Après 20h;3365;Avant COVID
ORANGIS BOIS DE L'EPINE;87681346;SAM;2019;2019-03-23;D;D;De 10h à 16h;938;Avant COVID
MAURECOURT;87381483;JOB;2021;2021-10-06;J;J6;De 10h à 16h;214;Après COVID
MAROLLES EN HUREPOIX;87545186;JOB;2017;2017-04-25;C;C;Après 20h;26;Avant COVID
ORMOY VILLERS;87271585;SAM;2021;2021-10-09;K;K;De 6h à 10h;1;Après COVID
PARIS MONTPARNASSE;87391003;JOB;2018;2018-10-18;N;N;De 16h à 20h;29149;Avant COVID
ORGERUS BEHOUST;87393447;DIM;2018;2018-10-14;N;N;De 10h à 16h;51;Avant COVID
MAURECOURT;87381483;SAM;2021;2021-10-09;J;J6;De 16h à 20h;137;Après COVID
MAROLLES EN HUREPOIX;87545186;JOB;2017;2017-04-25;C;C;Avant 6h;53;Avant COVID
ORRY LA VILLE COYE LA FORET;87276279;JOB;2019;2019-03-26;D;D;Après 20h;47;Avant COVID
PARIS MONTPARNASSE;87391003;SAM;2018;2018-10-20;N;N;De 10h à 16h;9714;Avant COVID
ORGERUS BEHOUST;87393447;DIM;2018;2018-10-14;N;N;De 6h à 10h;11;Avant COVID
MAURICE AUDIN;87704270;JOB;2021;2021-09-21;T4;T4;De 16h à 20h;397;Après COVID
MAROLLES EN HUREPOIX;87545186;JOB;2017;2017-04-25;C;C;De 10h à 16h;222;Avant COVID
ORRY LA VILLE COYE LA FORET;87276279;JOB;2019;2019-03-26;D;D;De 16h à 20h;172;Avant COVID
PARIS NORD;87271031;DIM;2019;2019-03-17;B;B;De 10h à 16h;30986;Avant COVID
ORGERUS BEHOUST;87393447;JOB;2018;2018-10-16;N;N;De 6h à 10h;295;Avant COVID
MAURICE AUDIN;87704270;SAM;2021;2021-09-11;T4;T4;Avant 6h;9;Après COVID
MAROLLES EN HUREPOIX;87545186;JOB;2017;2017-04-25;C;C;De 16h à 20h;259;Avant COVID
ORRY LA VILLE COYE LA FORET;87276279;SAM;2019;2019-03-23;D;D;Avant 6h;41;Avant COVID
PARIS NORD;87271031;DIM;2019;2019-03-24;D;D;De 16h à 20h;16916;Avant COVID
ORLY VILLE;87546200;DIM;2017;2017-04-23;C;C;De 10h à 16h;595;Avant COVID
MAURICE AUDIN;87704270;SAM;2021;2021-09-18;T4;T4;Avant 6h;0;Après COVID
MAROLLES EN HUREPOIX;87545186;SAM;2017;2017-04-22;C;C;Avant 6h;23;Avant COVID
ORRY LA VILLE COYE LA FORET;87276279;SAM;2019;2019-03-23;D;D;De 10h à 16h;955;Avant COVID
PARIS NORD;87271031;DIM;2021;2021-10-10;H;H;De 16h à 20h;12606;Après COVID
ORLY VILLE;87546200;JOB;2017;2017-04-25;C;C;Après 20h;100;Avant COVID
MAURICE AUDIN;87704270;SAM;2021;2021-09-18;T4;T4;De 6h à 10h;296;Après COVID
MASSY PALAISEAU;87393579;DIM;2017;2017-04-23;C;C;Après 20h;255;Avant COVID
ORRY LA VILLE COYE LA FORET;87276279;SAM;2019;2019-03-23;D;D;De 6h à 10h;595;Avant COVID
PARIS NORD;87271031;DIM;2021;2021-10-10;K;K;Après 20h;58;Après COVID
ORLY VILLE;87546200;JOB;2017;2017-04-25;C;C;Avant 6h;122;Avant COVID
MEAUX;87116103;DIM;2019;2019-03-16;P;P;Avant 6h;206;Avant COVID
MASSY PALAISEAU;87393579;JOB;2017;2017-04-25;C;C;Avant 6h;51;Avant COVID
ORSAY VILLE;87758847;JOB;2019;2019-03-21;B;B;Avant 6h;92;Avant COVID
PARIS NORD;87271031;JOB;2019;2019-03-21;B;B;Après 20h;8975;Avant COVID
ORLY VILLE;87546200;JOB;2017;2017-04-25;C;C;De 10h à 16h;765;Avant COVID
MEAUX;87116103;DIM;2019;2019-05-12;P;P;Après 20h;656;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-03-21;B;B;Avant 6h;392;Avant COVID
ORSAY VILLE;87758847;JOB;2019;2019-03-28;B;B;De 10h à 16h;369;Avant COVID
PARIS NORD;87271031;JOB;2019;2019-03-28;B;B;De 10h à 16h;21027;Avant COVID
ORMOY VILLERS;87271585;SAM;2021;2021-10-09;K;K;Avant 6h;0;Après COVID
MEAUX;87116103;DIM;2019;2019-05-12;P;P;De 6h à 10h;513;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-03-28;B;B;Avant 6h;0;Avant COVID
OSNY;87381145;JOB;2021;2021-10-06;J;J6;Après 20h;12;Après COVID
PARIS NORD;87271031;JOB;2021;2021-10-06;H;H;Après 20h;9158;Après COVID
ORRY LA VILLE COYE LA FORET;87276279;JOB;2019;2019-03-26;D;D;Avant 6h;23;Avant COVID
MEAUX;87116103;DIM;2019;2019-05-19;P;P;De 10h à 16h;42;Avant COVID
MASSY PALAISEAU;87393579;JOB;2019;2019-04-02;B;B;De 10h à 16h;2263;Avant COVID
OSNY;87381145;JOB;2021;2021-10-06;J;J6;Avant 6h;20;Après COVID
PARIS NORD;87271031;JOB;2021;2021-10-06;H;H;De 10h à 16h;14137;Après COVID
ORRY LA VILLE COYE LA FORET;87276279;JOB;2019;2019-03-26;D;D;De 6h à 10h;310;Avant COVID
MEAUX;87116103;JOB;2019;2019-03-13;P;P;Après 20h;471;Avant COVID
MASSY PALAISEAU;87393579;SAM;2017;2017-04-22;C;C;Avant 6h;26;Avant COVID
OSNY;87381145;JOB;2021;2021-10-06;J;J6;De 10h à 16h;136;Après COVID
PARIS NORD;87271031;JOB;2021;2021-10-06;K;K;De 6h à 10h;553;Après COVID
ORSAY VILLE;87758847;JOB;2019;2019-03-21;B;B;De 10h à 16h;1492;Avant COVID
MEAUX;87116103;JOB;2019;2019-03-13;P;P;De 10h à 16h;1797;Avant COVID
MASSY VERRIERES;87383281;DIM;2017;2017-04-23;C;C;De 10h à 16h;76;Avant COVID
OSNY;87381145;JOB;2021;2021-10-06;J;J6;De 16h à 20h;126;Après COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-10-10;J;J6;Après 20h;3456;Après COVID
ORSAY VILLE;87758847;JOB;2019;2019-03-21;B;B;De 16h à 20h;1653;Avant COVID
MEAUX;87116103;JOB;2019;2019-03-13;P;P;De 16h à 20h;1833;Avant COVID
MASSY VERRIERES;87383281;JOB;2017;2017-04-25;C;C;Après 20h;7;Avant COVID
OSNY;87381145;JOB;2021;2021-10-06;J;J6;De 6h à 10h;481;Après COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-10-10;J;J6;De 6h à 10h;1681;Après COVID
OSNY;87381145;DIM;2021;2021-10-10;J;J6;De 10h à 16h;91;Après COVID
MEAUX;87116103;JOB;2019;2019-05-14;P;P;Après 20h;380;Avant COVID
MASSY VERRIERES;87383281;JOB;2017;2017-04-25;C;C;De 6h à 10h;295;Avant COVID
OSNY;87381145;SAM;2021;2021-10-09;J;J6;Après 20h;10;Après COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-10-10;L;L2;De 10h à 16h;4486;Après COVID
OZOIR LA FERRIERE;87116020;DIM;2016;2016-10-02;E;E;De 6h à 10h;200;Avant COVID
MEAUX;87116103;JOB;2019;2019-05-14;P;P;Avant 6h;192;Avant COVID
MASSY VERRIERES;87383281;JOB;2019;2019-03-28;B;B;Après 20h;24;Avant COVID
OZOIR LA FERRIERE;87116020;DIM;2016;2016-10-02;E;E;Après 20h;114;Avant COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-10-10;L;L2;De 16h à 20h;5155;Après COVID
OZOIR LA FERRIERE;87116020;JOB;2016;2016-10-04;E;E;De 10h à 16h;783;Avant COVID
MEAUX;87116103;SAM;2019;2019-03-15;P;P;De 6h à 10h;1032;Avant COVID
MASSY VERRIERES;87383281;JOB;2019;2019-03-28;B;B;Avant 6h;7;Avant COVID
OZOIR LA FERRIERE;87116020;DIM;2016;2016-10-02;E;E;Avant 6h;16;Avant COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-10-10;L;L3;De 6h à 10h;602;Après COVID
OZOIR LA FERRIERE;87116020;SAM;2016;2016-10-01;E;E;Avant 6h;25;Avant COVID
MEAUX;87116103;SAM;2019;2019-05-11;P;P;Après 20h;448;Avant COVID
MASSY VERRIERES;87383281;SAM;2017;2017-04-22;C;C;De 10h à 16h;88;Avant COVID
OZOIR LA FERRIERE;87116020;DIM;2016;2016-10-02;E;E;De 10h à 16h;512;Avant COVID
PARIS SAINT-LAZARE;87384008;DIM;2021;2021-12-05;J;J5;Avant 6h;0;Après COVID
OZOIR LA FERRIERE;87116020;SAM;2016;2016-10-01;E;E;De 16h à 20h;415;Avant COVID
MELUN;87682005;DIM;2017;2017-03-12;R;R;Après 20h;838;Avant COVID
MAULE;87381723;DIM;2018;2018-10-14;N;N;Après 20h;10;Avant COVID
OZOIR LA FERRIERE;87116020;JOB;2016;2016-10-04;E;E;Avant 6h;90;Avant COVID
PARIS SAINT-LAZARE;87384008;JOB;2021;2021-10-06;J;J4;Après 20h;5452;Après COVID
PALAISEAU;87758805;JOB;2019;2019-03-28;B;B;Après 20h;38;Avant COVID
MELUN;87682005;DIM;2017;2017-03-12;R;R;De 16h à 20h;2339;Avant COVID
MAULE;87381723;DIM;2018;2018-10-14;N;N;De 16h à 20h;70;Avant COVID
PALAISEAU;87758805;JOB;2019;2019-03-21;B;B;Avant 6h;74;Avant COVID
PARIS SAINT-LAZARE;87384008;JOB;2021;2021-10-06;J;J4;Avant 6h;104;Après COVID
PANTIN;87113209;DIM;2016;2016-10-02;E;E;De 10h à 16h;2528;Avant COVID
MELUN;87682005;DIM;2019;2019-03-24;D;D;De 6h à 10h;382;Avant COVID
MAULE;87381723;JOB;2018;2018-10-16;N;N;De 16h à 20h;181;Avant COVID
PALAISEAU VILLEBON;87758813;JOB;2019;2019-03-21;B;B;Avant 6h;54;Avant COVID
PARIS SAINT-LAZARE;87384008;JOB;2021;2021-10-06;L;L3;Après 20h;3290;Après COVID
PANTIN;87113209;JOB;2016;2016-10-04;E;E;Après 20h;1314;Avant COVID
MELUN;87682005;JOB;2017;2017-03-07;R;R;De 16h à 20h;4406;Avant COVID
MAULE;87381723;SAM;2018;2018-10-20;N;N;De 10h à 16h;122;Avant COVID
PALAISEAU VILLEBON;87758813;JOB;2019;2019-03-28;B;B;Après 20h;41;Avant COVID
PARIS SAINT-LAZARE;87384008;JOB;2021;2021-10-06;L;L3;De 16h à 20h;9766;Après COVID
PANTIN;87113209;JOB;2016;2016-10-04;E;E;De 16h à 20h;6815;Avant COVID
MELUN;87682005;JOB;2019;2019-03-26;D;D;;0;Avant COVID
MAULE;87381723;SAM;2018;2018-10-20;N;N;De 16h à 20h;73;Avant COVID
PANTIN;87113209;SAM;2016;2016-10-01;E;E;De 16h à 20h;2634;Avant COVID
PARIS SAINT-LAZARE;87384008;JOB;2021;2021-12-07;J;J5;De 10h à 16h;5528;Après COVID
PANTIN;87113209;SAM;2016;2016-10-01;E;E;Après 20h;1203;Avant COVID
MELUN;87682005;JOB;2019;2019-03-26;D;D;De 6h à 10h;2781;Avant COVID
MAULE;87381723;SAM;2018;2018-10-20;N;N;De 6h à 10h;44;Avant COVID
PANTIN;87113209;SAM;2016;2016-10-01;E;E;De 6h à 10h;1375;Avant COVID
PARIS SAINT-LAZARE;87384008;SAM;2021;2021-10-09;J;J4;Après 20h;6245;Après COVID
PARC DE SCEAUX;87758730;JOB;2019;2019-03-21;B;B;Avant 6h;14;Avant COVID
MELUN;87682005;SAM;2019;2019-03-23;D;D;Après 20h;532;Avant COVID
MAURECOURT;87381483;SAM;2021;2021-10-09;J;J6;De 10h à 16h;259;Après COVID
PARC DE SCEAUX;87758730;JOB;2019;2019-03-28;B;B;Avant 6h;6;Avant COVID
PARIS SAINT-LAZARE;87384008;SAM;2021;2021-10-09;J;J4;De 6h à 10h;1996;Après COVID
PARC DE SCEAUX;87758730;JOB;2019;2019-03-21;B;B;De 10h à 16h;423;Avant COVID
MELUN;87682005;SAM;2019;2019-03-23;D;D;De 10h à 16h;2342;Avant COVID
MAURICE AUDIN;87704270;JOB;2021;2021-09-21;T4;T4;Après 20h;90;Après COVID
